hector,0,1,0,1,0,0,0,0,1,44,4,7,0.608,35,14,0,0,2,2,2,2,2,2,8
hector,0,1,0,1,0,0,0,0,0,6,2,4,0.464,46,23,0,0,0,1,2,3,3,3,0
hector,0,1,0,1,0,0,0,0,0,6,3,4,0.086,44,15,0,0,0,0,0,3,3,3,0
hector,0,1,0,1,0,0,0,0,0,6,4,4,0.179,44,14,0,0,0,0,0,3,3,3,0
hector,0,0,0,0,0,0,0,0,0,4,1,2,0.706,48,25,0,0,0,1,2,3,3,3,0
hector,0,1,0,1,0,0,0,0,0,7,3,5,0.066,33,15,0,0,0,1,1,3,3,3,0
hector,0,0,0,0,0,0,0,0,0,3,0,1,0.069,13,7,0,0,0,0,0,3,3,3,0
hector,0,0,0,0,0,0,0,0,0,3,0,1,0.002,14,5,0,0,0,0,0,3,3,3,0
hector,0,1,0,1,0,0,0,0,0,4,2,2,0.004,11,4,0,0,0,0,0,3,3,3,0
hector,0,0,0,0,0,0,0,0,0,4,1,12,0.029,20,5,0,0,0,0,2,3,3,3,7
hector,0,0,0,0,0,1,0,0,0,8,1,16,2.362,35,8,0,0,0,0,3,3,3,3,13
hector,0,1,0,0,0,0,0,0,0,12,9,18,0.006,21,3,0,0,0,0,2,2,2,2,9
hector,0,1,0,0,0,1,0,0,0,11,4,16,2.234,26,7,0,0,0,0,2,3,3,3,15
hector,1,1,0,1,0,0,0,0,0,6,2,9,3.576,96,53,0,0,0,1,2,3,3,3,0
hector,1,1,0,1,0,1,0,0,0,9,3,14,1.408,101,52,0,0,0,1,2,3,3,3,1
hector,1,1,0,1,0,1,1,1,0,38,12,34,0.121,108,42,0,0,0,0,2,3,3,3,0
hector,0,1,0,1,0,0,0,0,0,8,2,4,1.379,16,10,0,0,0,0,0,3,3,3,0
hector,0,1,0,1,0,1,0,0,0,12,5,12,0.821,21,8,0,0,0,0,0,3,3,3,5
hector,0,1,0,1,0,1,0,0,0,16,3,12,0.192,20,7,0,0,0,0,0,3,3,3,0
hector,0,0,0,1,0,0,0,0,0,6,1,3,0.002,7,2,0,0,0,0,0,3,3,3,0
hector,0,0,0,0,0,0,0,0,0,4,1,1,0.986,10,4,0,0,0,0,0,3,3,3,0
hector,0,0,0,1,0,0,0,0,0,6,1,2,0.035,9,2,0,0,0,0,0,3,3,3,0
hector,0,0,0,1,0,1,0,0,0,12,1,6,0.03,86,38,0,0,1,2,2,3,3,3,1
hector,0,0,0,1,0,0,0,0,0,13,1,8,1.588,116,55,0,0,1,2,2,3,3,3,0
hector,0,0,0,1,0,1,0,0,0,15,1,7,0.035,104,40,0,0,1,2,2,3,3,3,0
hector,0,0,0,1,1,1,0,0,0,13,1,8,0.019,117,43,0,0,1,2,2,3,3,3,0
hector,1,0,0,1,0,0,0,0,0,19,1,6,1.246,90,49,0,0,0,1,2,3,3,3,0
hector,1,1,0,1,0,1,0,0,0,33,5,11,0.036,65,36,0,0,0,1,2,3,3,3,1
hector,1,1,0,0,0,0,0,0,0,7,2,6,1.146,86,51,0,0,0,1,2,3,3,3,0
hector,0,1,0,0,0,1,0,0,0,10,2,9,0.023,59,29,0,0,0,1,2,3,3,3,0
hector,1,1,0,1,0,1,0,0,0,31,2,19,0.037,95,40,0,0,0,1,2,3,3,3,0
hector,1,1,0,1,0,1,0,0,0,25,2,24,0.084,87,36,0,0,0,1,2,3,3,3,0
