hbase,1,1,0,0,1,1,0,0,0,61,4,58,1.125,563,140,0,1,1,1,1,1,3,3,0
hbase,1,0,0,0,1,1,0,0,0,8,1,34,0.635,631,159,1,1,1,2,2,2,3,3,0
hbase,1,1,0,0,1,1,0,0,0,158,44,145,7.309,690,145,0,1,1,1,1,1,3,3,0
hbase,0,1,0,0,1,0,0,0,0,32,2,56,12.148,832,206,1,1,1,2,2,2,2,2,0
hbase,0,0,0,0,1,0,0,0,0,7,0,9,0.012,72,20,0,0,1,1,1,1,3,3,0
hbase,1,0,0,0,1,1,0,0,0,20,0,57,0.987,615,146,0,1,1,1,2,2,3,3,0
hbase,1,1,1,0,1,1,0,0,0,86,4,71,28.068,737,177,1,1,1,2,2,2,3,3,0
hbase,1,0,0,0,1,1,0,0,0,14,1,40,0.693,628,158,1,1,1,2,2,2,3,3,0
hbase,1,0,0,0,1,1,0,0,0,22,0,50,123.857,649,152,0,1,1,1,1,1,3,3,0
hbase,1,0,0,0,1,1,0,0,0,13,0,40,0.56,447,131,0,1,1,2,2,2,3,3,0
hbase,0,1,0,0,1,1,0,0,0,9,2,41,0.681,438,129,0,1,1,1,1,1,3,3,0
hbase,1,0,0,0,1,1,0,0,0,11,0,37,1.019,415,123,0,1,1,1,1,1,3,3,0
hbase,0,0,0,0,0,1,0,0,0,30,0,8,0.003,34,13,0,0,0,0,1,1,1,1,0
hbase,1,0,0,0,1,1,0,0,0,9,0,36,0.558,423,126,0,1,1,1,1,1,3,3,0
hbase,0,0,0,0,1,0,0,0,0,8,0,18,0.008,186,67,0,0,1,1,1,1,3,3,0
hbase,0,1,0,0,0,1,0,0,0,28,2,17,0.011,28,6,0,0,0,0,0,0,1,1,0
hbase,1,1,0,0,0,1,0,0,1,291,18,39,5.437,579,156,0,1,1,2,2,2,3,3,0
hbase,0,1,0,0,1,1,0,0,1,56,7,47,55.898,847,184,1,1,1,2,2,2,3,3,0
hbase,1,1,0,0,0,1,0,0,1,33,4,37,5.366,539,151,0,1,1,2,2,2,3,3,0
hbase,1,0,0,0,1,1,0,0,1,7,1,41,5.282,576,150,0,1,1,1,1,1,3,3,0
hbase,1,1,0,0,0,1,0,0,1,20,2,48,5.287,534,142,0,1,1,2,2,2,3,3,0
hbase,1,1,0,0,0,1,0,0,0,48,9,61,5.314,562,145,0,1,1,2,2,2,3,3,0
hbase,0,0,0,0,0,0,0,0,0,11,1,35,5.459,703,185,1,1,1,2,2,2,2,2,0
hbase,1,1,0,0,1,1,0,0,1,93,2,59,10.048,607,155,1,1,1,2,2,2,3,3,0
hbase,1,0,0,0,1,1,0,0,1,23,0,40,5.302,521,141,0,1,1,2,2,2,3,3,0
